0.0 0x 0y 0z 1x 1y 1z 2x 2y 2z 3x 3y 3z 4x 4y 4z 5x 5y 5z 6x 6y 6z 7x 7y 7z 8x 8y 8z 9x 9y 9z 10x 10y 10z 11x 11y 11z 12x 12y 12z 13x 13y 13z 14x 14y 14z 15x 15y 15z 16x 16y 16z 17x 17y 17z 18x 18y 18z 19x 19y 19z 20x 20y 20z 21x 21y 21z 22x 22y 22z 23x 23y 23z 24x 24y 24z 25x 25y 25z 26x 26y 26z 27x 27y 27z 28x 28y 28z 29x 29y 29z 30x 30y 30z 31x 31y 31z 32x 32y 32z 33x 33y 33z 34x 34y 34z 35x 35y 35z 36x 36y 36z 37x 37y 37z 38x 38y 38z 39x 39y 39z 40x 40y 40z 41x 41y 41z 42x 42y 42z 43x 43y 43z 44x 44y 44z 45x 45y 45z 46x 46y 46z 47x 47y 47z 48x 48y 48z 49x 49y 49z 50x 50y 50z 51x 51y 51z 52x 52y 52z 53x 53y 53z 54x 54y 54z 55x 55y 55z 56x 56y 56z 57x 57y 57z 58x 58y 58z 59x 59y 59z 60x 60y 60z 61x 61y 61z 62x 62y 62z 63x 63y 63z 64x 64y 64z 65x 65y 65z 66x 66y 66z 67x 67y 67z 68x 68y 68z 69x 69y 69z 70x 70y 70z 71x 71y 71z 72x 72y 72z 73x 73y 73z 74x 74y 74z 75x 75y 75z 76x 76y 76z 77x 77y 77z 78x 78y 78z 79x 79y 79z 80x 80y 80z 81x 81y 81z 82x 82y 82z 83x 83y 83z 84x 84y 84z 85x 85y 85z 86x 86y 86z 87x 87y 87z 88x 88y 88z 89x 89y 89z 90x 90y 90z 91x 91y 91z 92x 92y 92z 93x 93y 93z 94x 94y 94z 95x 95y 95z 96x 96y 96z 97x 97y 97z 98x 98y 98z 99x 99y 99z;T;
1391186392.982 313.208 232.44 1284 310.813 231.385 1299 307.983 231.257 1299 305.316 232.079 1304 303.362 233.65 1299 305.721 234.233 1299 308.287 234.247 1299 310.92 233.691 1299 330.396 230.094 0 332.399 228.328 1294 335.141 227.491 1294 338.022 227.604 1294 340.661 228.634 1294 338.458 229.841 1289 335.771 230.508 1289 332.915 230.647 1294 312.993 222.772 1299 309.814 221.821 1319 306.61 221.8 1319 303.17 222.485 1319 300.361 223.985 1319 300.248 226.779 1314 303.537 225.573 1314 307.052 224.88 1314 310.13 224.814 1299 313.556 225.285 1289 326.951 220.574 1294 330.099 218.843 1309 333.907 217.915 1309 337.77 217.667 1309 341.425 218.316 1309 342.286 221.102 1309 338.172 220.795 1309 334.282 221.067 1304 330.565 221.896 1294 327.079 223.263 1294 317.839 231.891 1284 317.319 236.344 1275 316.113 240.866 1280 313.865 245.216 1275 315.443 248.675 1270 321.106 248.618 1256 325.171 248.141 1261 331.535 246.806 1270 332.217 242.818 1265 328.637 239.288 1275 326.466 235.226 0 324.995 230.99 0 313.434 258.711 1265 316.804 255.891 1261 320.529 254.108 1256 324.222 254.128 1256 327.543 253.124 1261 332.799 253.82 1261 338.171 255.473 1270 334.332 258.561 1265 330.503 260.382 1265 325.781 261.44 1256 321.161 261.452 1256 317.392 260.555 1265 314.773 258.574 1265 319.95 257.187 1261 324.872 256.584 1256 330.326 255.86 1261 336.639 255.778 1265 330.7 257.079 1261 325.112 257.942 1256 320.029 258.387 1256 295.549 235.608 1314 295.735 242.321 1309 296.437 248.513 1299 298.374 254.926 1299 301.084 261.002 1284 305.07 266.413 1284 309.935 270.782 1280 315.458 274.123 1275 321.654 276.196 1275 328.542 276.432 1275 336.174 274.956 1284 343.071 271.946 1289 349.072 267.457 1289 353.714 262.073 1299 356.656 255.772 0 357.785 248.761 0 357.717 241.635 1334 356.886 234.558 1314 355.495 227.768 1319 308.201 232.873 1299 335.47 229.143 1289 323.011 245.054 1265 313.83 220.234 1280 310.217 219.194 1314 306.216 219.161 1319 301.996 220.067 1319 298.806 221.811 1324 325.408 218.301 1294 328.906 216.406 1314 333.422 215.286 1309 338.087 214.962 1314 342.187 215.653 1314;1;
1391186393.85 310.367 232.877 0 308.194 231.986 0 305.619 231.953 1309 303.224 232.762 1314 301.576 234.205 1309 303.559 234.746 0 305.836 234.724 0 308.275 234.156 0 327.43 230.285 1294 329.301 228.531 1289 331.903 227.68 1294 334.685 227.693 1294 337.299 228.616 1294 335.101 229.851 1289 332.46 230.561 1289 329.717 230.787 1289 310.042 223.411 1284 307.631 222.59 1309 305.217 222.595 1319 302.186 222.883 1319 299.655 223.992 1329 299.234 226.999 1319 302.191 226.082 1319 305.364 225.573 1304 307.844 225.468 1294 310.718 225.818 1284 323.967 220.788 1299 326.912 218.987 1304 330.555 217.924 1309 334.373 217.327 1309 337.963 217.663 1309 339.101 220.655 1309 334.912 220.561 1309 330.92 221.028 1299 327.295 221.967 1299 323.895 223.416 1294 314.747 232.408 1280 313.845 236.653 1275 312.417 241.205 1275 310.159 245.845 1275 311.568 249.184 1270 316.541 249.216 1261 320.383 248.694 1265 327.03 247.375 1270 327.961 243.45 1270 324.698 239.801 1270 322.834 235.67 0 321.611 231.52 0 309.792 259.529 1265 312.685 256.528 1261 315.97 254.691 1261 319.427 254.639 1265 322.712 253.624 1261 327.971 254.439 1261 333.405 256.255 1275 329.486 259.239 1261 325.649 261.015 1261 320.839 262.137 1265 316.495 262.192 1270 313.222 261.28 1265 311.017 259.351 1265 315.63 257.827 1265 320.061 257.157 1261 325.354 256.491 1261 331.851 256.551 1270 325.677 257.749 1261 320.305 258.56 1261 315.714 259.056 1265 295.16 236.273 1314 294.903 242.561 1314 295.273 248.362 1299 296.836 254.412 1299 299.06 260.325 1294 302.381 265.822 1294 306.544 270.532 1294 311.379 274.197 1284 316.984 276.574 1284 323.417 276.986 1275 331.022 275.721 1280 338.283 272.818 1289 344.767 268.272 1289 349.783 262.799 0 353.166 256.442 0 354.837 249.302 1319 355.142 242.099 0 354.694 234.803 1319 353.612 227.9 1329 305.831 233.426 0 332.237 229.25 1289 318.844 245.596 1275 311.021 220.962 1280 308.169 220.038 1314 305.054 220.004 1324 301.346 220.427 1319 298.435 221.75 1329 322.464 218.621 1299 325.784 216.641 1309 330.021 215.362 1309 334.406 214.611 1314 338.357 214.945 1314;1;
1391186393.181 311.177 232.963 0 308.954 232.046 0 306.323 232.006 0 303.876 232.825 1319 302.148 234.302 1309 304.256 234.837 0 306.6 234.811 0 309.062 234.242 0 328.092 230.341 1294 329.96 228.586 1289 332.563 227.737 1294 335.335 227.759 1294 337.948 228.677 1299 335.782 229.911 1294 333.172 230.621 1289 330.429 230.84 1289 310.838 223.604 1280 308.25 222.734 1280 305.679 222.704 1329 302.521 223.078 1324 299.876 224.275 1324 299.57 227.251 1319 302.646 226.27 1319 305.93 225.711 1314 308.526 225.627 1294 311.507 226.011 1284 324.569 221.046 1304 327.44 219.265 1304 330.979 218.218 1309 334.751 217.635 1309 338.371 217.976 1319 339.481 220.911 1309 335.328 220.842 1309 331.416 221.316 1309 327.878 222.243 1299 324.582 223.668 1299 315.613 232.453 1284 314.892 236.784 1280 313.617 241.347 1280 311.48 245.924 1280 312.991 249.27 1275 318.141 249.241 1275 322.008 248.712 1261 328.451 247.333 1265 329.248 243.392 1275 325.876 239.777 1270 323.866 235.679 0 322.492 231.511 0 311.368 259.551 1270 314.309 256.58 1265 317.658 254.744 1270 321.148 254.679 1261 324.374 253.666 1261 329.566 254.402 1265 334.911 256.147 1270 331.142 259.236 1265 327.405 261.093 1261 322.716 262.237 1261 318.341 262.28 1265 314.941 261.348 1265 312.638 259.387 1270 317.326 257.851 1265 321.824 257.163 1261 327.057 256.466 1261 333.369 256.47 1270 327.426 257.818 1261 322.099 258.698 1261 317.438 259.178 1265 295.291 236.308 1319 295.247 242.742 1314 295.775 248.687 1304 297.538 254.865 1304 299.999 260.823 1294 303.622 266.283 1284 308.069 270.861 1284 313.165 274.385 1280 318.966 276.612 1284 325.495 276.917 1284 333.044 275.512 1294 340.088 272.507 1289 346.306 267.918 0 351.098 262.428 1314 354.243 256.043 0 355.629 248.918 1319 355.701 241.723 0 355.009 234.499 0 353.723 227.678 1329 306.549 233.504 0 332.91 229.309 1294 320.226 245.624 1270 311.747 221.133 1280 308.724 220.167 1319 305.439 220.102 1329 301.583 220.622 1329 298.56 222.036 1329 323.02 218.877 1299 326.249 216.917 1309 330.395 215.654 1309 334.797 214.92 1314 338.81 215.26 1314;1;
1391186393.289 314.912 232.467 1294 312.477 231.407 1299 309.57 231.3 1299 306.828 232.097 1299 304.763 233.622 1299 307.226 234.257 1299 309.891 234.286 1294 312.583 233.73 1294 332.064 230.08 1299 334.058 228.308 1294 336.82 227.469 1299 339.693 227.529 1299 342.335 228.465 1299 340.177 229.736 1299 337.514 230.452 1294 334.63 230.612 1294 314.713 223.102 1284 311.403 222.085 1309 308.083 221.925 1319 304.483 222.563 1324 301.488 224.041 1319 301.451 226.84 1319 304.89 225.701 1319 308.538 225.054 1314 311.708 225.051 1299 315.221 225.56 1284 328.712 220.948 1309 331.732 219.184 1309 335.327 218.137 1314 339.135 217.732 1314 342.833 218.247 1314 343.69 220.998 1314 339.652 220.88 1314 335.856 221.284 1309 332.303 222.171 1304 328.96 223.544 1299 319.666 231.934 1280 319.357 236.576 1280 318.335 241.246 1275 316.185 245.651 1275 317.867 249.128 1270 323.684 249.086 1265 327.851 248.58 1270 333.887 247.11 1270 334.431 243.103 1275 330.764 239.513 1270 328.467 235.328 0 326.864 230.961 0 316.031 259.043 1270 319.459 256.41 1265 323.222 254.714 1261 326.898 254.722 1261 330.118 253.727 1261 335.145 254.268 1265 340.274 255.715 1270 336.731 258.992 1265 333.104 260.986 1265 328.525 262.111 1265 323.865 262.07 1265 320.039 261.044 1261 317.499 258.987 1270 322.68 257.687 1261 327.551 257.096 1256 332.78 256.338 1261 338.735 256.125 1270 333.191 257.677 1261 327.818 258.645 1256 322.783 259.019 1261 296.121 235.352 1319 296.619 242.236 1309 297.613 248.628 1299 299.872 255.173 1299 302.921 261.227 1299 307.28 266.546 1294 312.401 270.782 1284 318.109 274.021 1284 324.392 275.982 1284 331.268 276.116 1280 338.687 274.469 1294 345.187 271.291 0 350.788 266.736 1309 355.186 261.358 0 358.006 255.034 0 359.034 248.049 1339 358.882 240.927 1329 357.954 233.868 1324 356.479 227.132 1329 309.781 232.896 1299 337.161 229.081 1294 325.376 245.427 1270 315.53 220.541 1280 311.814 219.437 1319 307.716 219.244 1319 303.318 220.071 1319 299.932 221.778 1329 327.084 218.685 1309 330.417 216.762 1314 334.696 215.499 1314 339.362 214.976 1319 343.543 215.519 1319;1;
1391186393.346 316.384 232.221 0 313.881 231.088 1299 310.868 230.952 1299 308.01 231.755 1299 305.839 233.33 1294 308.408 233.979 1299 311.192 234.01 1294 313.981 233.454 1294 333.625 230.044 0 335.687 228.274 1294 338.545 227.452 1304 341.491 227.561 1299 344.144 228.571 1304 341.939 229.81 1299 339.202 230.487 1294 336.25 230.597 1294 316.278 222.762 1280 312.665 221.748 1314 309.018 221.624 1319 305.315 222.431 1324 302.29 224.072 1319 302.36 226.71 1314 305.832 225.472 1319 309.545 224.765 1314 312.96 224.75 1309 316.695 225.264 1304 330.478 220.821 1304 333.697 219.097 1309 337.481 218.113 1314 341.354 217.922 1314 345.004 218.65 1314 345.655 221.281 1314 341.707 221.001 1314 337.927 221.28 1309 334.257 222.105 1304 330.772 223.421 1289 321.226 231.673 0 320.972 236.334 1270 319.937 240.949 1280 317.733 245.256 1280 319.413 248.78 1270 325.314 248.647 1270 329.542 248.179 1265 335.473 246.893 1275 336.012 242.893 1270 332.367 239.306 1270 330.081 235.141 1280 328.515 230.753 0 317.547 258.861 1265 320.951 256.147 1265 324.779 254.355 1261 328.491 254.397 1261 331.74 253.447 1270 336.651 254.158 1256 341.537 255.824 1265 338.173 259.021 1265 334.614 261.005 1270 330.058 262.092 1265 325.34 262.008 1265 321.474 260.927 1256 319.197 258.753 1265 324.231 257.412 1256 329.1 256.829 1265 334.227 256.189 1265 339.849 256.196 1261 334.618 257.645 1265 329.369 258.552 1270 324.36 258.861 1256 296.719 235.081 1319 297.273 242.048 1309 298.334 248.552 1299 300.627 255.184 1294 303.726 261.275 1294 308.141 266.597 1280 313.336 270.789 1284 319.155 274.004 1284 325.573 275.963 1275 332.612 276.116 1284 340.045 274.438 0 346.456 271.23 0 351.925 266.696 0 356.226 261.347 0 358.976 255.071 0 359.988 248.169 0 359.891 241.108 1344 359.016 234.138 1329 357.584 227.444 1329 311.07 232.598 1294 338.86 229.1 1299 326.974 245.113 1270 317.066 220.176 1284 313.055 219.079 1314 308.592 218.937 1319 304.045 219.976 1324 300.626 221.86 1329 328.902 218.499 1304 332.432 216.627 1314 336.955 215.445 1314 341.764 215.188 1319 345.915 215.976 1324;1;
1391186393.454 316.168 231.949 1294 313.693 230.745 1299 310.698 230.566 1299 307.877 231.394 1299 305.836 233.017 1299 308.24 233.709 1299 310.97 233.751 0 313.758 233.183 0 333.358 229.856 1289 335.449 227.998 1294 338.357 227.123 1299 341.365 227.272 1299 343.995 228.388 1299 341.754 229.641 1294 338.959 230.32 1294 335.972 230.423 1294 316.171 222.819 1280 312.559 221.852 1304 308.827 221.815 1319 305.21 222.667 1319 302.364 224.352 1319 302.446 226.902 1319 305.7 225.643 1319 309.259 224.918 1304 312.733 224.855 1299 316.516 225.342 1284 330.29 220.838 1299 333.842 219.054 1309 338.045 218.067 1314 342.062 218.022 1309 345.656 218.909 1314 346.193 221.503 1309 342.248 221.068 1309 338.35 221.24 1309 334.373 222.079 1309 330.571 223.458 1289 320.799 231.506 0 320.33 236.072 1270 319.112 240.607 1270 316.787 244.875 1275 318.274 248.437 1270 323.931 248.492 1270 328.081 248.05 1265 334.276 246.742 1270 334.952 242.741 1275 331.489 239.206 1265 329.422 235.057 0 328.089 230.667 0 316.308 258.739 1261 319.598 255.972 1261 323.316 254.131 1256 327.003 254.218 1256 330.37 253.242 1256 335.312 254.095 1265 340.229 255.866 1275 336.721 258.738 1265 333.015 260.534 1261 328.301 261.564 1256 323.631 261.536 1261 319.955 260.574 1265 318.023 258.528 1261 322.792 257.257 1256 327.545 256.71 1256 332.705 256.102 1261 338.389 256.146 1270 332.987 257.206 1256 327.733 257.981 1252 322.871 258.343 1256 297.458 234.616 1314 297.715 241.472 1309 298.568 247.9 1299 300.574 254.495 1299 303.358 260.692 1289 307.431 266.181 1294 312.225 270.48 1284 317.651 273.832 1280 323.785 275.912 1280 330.666 276.228 1275 338.15 274.73 1284 344.854 271.733 1289 350.629 267.304 1289 355.207 262.038 0 358.271 255.653 0 359.585 248.611 0 359.744 241.421 0 359.145 234.283 1329 357.944 227.356 1329 310.905 232.289 1299 338.651 228.877 1294 325.863 244.894 1265 317.009 220.236 1284 312.995 219.183 1309 308.441 219.138 1319 303.978 220.248 1319 300.736 222.195 1324 328.819 218.488 1294 332.705 216.557 1309 337.659 215.387 1309 342.554 215.319 1309 346.603 216.286 1319;1;
1391186393.547 315.483 231.798 1284 313.119 230.622 1294 310.238 230.433 1299 307.522 231.21 1304 305.598 232.744 1304 307.813 233.464 1299 310.413 233.538 1299 313.132 233.007 1284 332.679 229.854 1289 334.747 228.024 1294 337.616 227.179 1294 340.592 227.33 1294 343.202 228.437 1299 340.938 229.68 1289 338.143 230.341 1289 335.194 230.438 1289 315.542 222.716 1275 312.273 221.749 1314 308.864 221.669 1319 305.428 222.305 1319 302.702 223.788 1319 302.612 226.417 1314 305.718 225.323 1314 309.124 224.728 1304 312.349 224.702 1299 315.894 225.197 1280 329.714 220.749 1294 333.251 218.977 1304 337.46 217.987 1309 341.479 217.873 1309 345.034 218.693 1314 345.646 221.38 1309 341.664 220.963 1309 337.699 221.15 1309 333.704 221.981 1294 329.869 223.352 1294 319.989 231.466 1280 319.273 235.93 1280 317.877 240.461 1275 315.456 244.811 1275 316.795 248.344 1270 322.139 248.556 1256 326.21 248.156 1256 332.604 246.925 1270 333.457 242.961 1270 330.172 239.34 1270 328.316 235.122 1270 327.18 230.748 0 314.451 258.553 1265 317.762 255.915 1261 321.395 254.251 1256 325.012 254.388 1256 328.408 253.434 1256 333.478 254.267 1261 338.638 255.981 1275 334.834 258.865 1265 330.982 260.602 1261 326.137 261.585 1261 321.538 261.493 1256 318.021 260.461 1261 315.95 258.433 1261 320.808 257.295 1256 325.516 256.848 1256 330.823 256.254 1261 336.947 256.268 1270 331.096 257.317 1256 325.684 258.029 1256 320.838 258.332 1256 297.946 234.247 1309 297.898 240.896 1309 298.503 247.134 1299 300.231 253.566 1294 302.687 259.71 1284 306.354 265.273 1275 310.739 269.779 1280 315.765 273.355 1280 321.564 275.669 1275 328.215 276.178 1284 335.713 274.91 1275 342.653 272.093 0 348.749 267.759 1299 353.614 262.556 0 357.011 256.221 0 358.7 249.16 1334 359.157 241.954 1334 358.867 234.711 1324 357.938 227.696 1324 310.415 232.102 1299 337.889 228.91 1294 324.339 244.944 1265 316.489 220.185 1280 312.814 219.121 1319 308.618 219.008 1319 304.369 219.861 1324 301.244 221.592 1324 328.298 218.421 1299 332.184 216.501 1304 337.103 215.329 1304 341.9 215.175 1314 345.869 216.064 1314;1;
1391186393.595 315.767 231.721 1284 313.399 230.517 1294 310.498 230.31 1299 307.768 231.077 1299 305.807 232.619 1299 308.083 233.35 1299 310.704 233.437 1294 313.419 232.92 1284 332.811 229.876 1294 334.859 228.057 1294 337.721 227.232 1294 340.684 227.404 1294 343.29 228.524 1294 341.042 229.757 1289 338.266 230.402 1289 335.328 230.476 1289 315.842 222.699 1265 312.522 221.69 1319 309.075 221.563 1319 305.592 222.213 1319 302.811 223.716 1319 302.771 226.327 1314 305.93 225.231 1314 309.381 224.639 1304 312.627 224.645 1294 316.184 225.175 1275 329.866 220.86 1294 333.327 219.119 1309 337.436 218.153 1309 341.417 218.058 1309 344.984 218.885 1309 345.567 221.555 1309 341.614 221.14 1309 337.704 221.319 1309 333.787 222.121 1294 330.049 223.449 1294 320.297 231.422 1275 319.665 235.924 1275 318.352 240.47 1275 316.05 244.806 1275 317.448 248.34 1265 322.766 248.52 1256 326.797 248.145 1256 333.01 246.971 1270 333.823 243.004 1270 330.541 239.339 1270 328.637 235.107 1270 327.434 230.721 0 315.349 258.597 1261 318.558 255.976 1261 322.115 254.305 1256 325.68 254.451 1256 328.97 253.536 1256 333.903 254.408 1256 338.899 256.161 1270 335.255 258.967 1270 331.523 260.671 1256 326.853 261.608 1256 322.354 261.482 1256 318.867 260.452 1261 316.935 258.457 1261 321.629 257.35 1256 326.208 256.919 1256 331.314 256.382 1256 337.137 256.435 1265 331.576 257.393 1256 326.366 258.058 1256 321.672 258.335 1256 297.993 234.02 1314 298.033 240.731 1304 298.694 247.06 1299 300.503 253.578 1299 303.049 259.761 1284 306.838 265.335 1270 311.335 269.808 1270 316.466 273.338 1275 322.336 275.603 1275 328.993 276.095 1280 336.447 274.804 1275 343.281 271.988 0 349.255 267.675 0 354.02 262.495 0 357.308 256.149 0 358.855 249.09 0 359.205 241.878 1334 358.803 234.649 1324 357.781 227.68 1324 310.681 231.994 1299 338 228.966 1294 324.849 244.949 1265 316.756 220.162 1275 313.037 219.057 1299 308.798 218.895 1319 304.488 219.763 1319 301.303 221.513 1319 328.437 218.523 1299 332.234 216.636 1304 337.057 215.49 1304 341.85 215.354 1309 345.85 216.248 1314;1;
1391186393.790 317.047 231.58 0 314.557 230.265 1294 311.5 230.011 1294 308.61 230.753 1294 306.506 232.297 1294 308.929 233.129 1289 311.711 233.266 1294 314.561 232.754 0 334.096 229.817 1294 336.215 227.941 1289 339.192 227.092 1289 342.249 227.263 1289 344.91 228.366 1294 342.642 229.666 1289 339.815 230.349 1289 336.776 230.412 1284 317.07 222.684 1275 313.359 221.556 1299 309.451 221.315 1304 305.779 222.126 1314 302.899 223.806 1314 303.047 226.257 1309 306.302 225.083 1309 309.872 224.457 1299 313.442 224.541 1294 317.286 225.168 1280 331.18 220.981 1294 334.852 219.157 1299 339.158 218.092 1299 343.232 218.125 1304 346.864 219.096 1304 347.271 221.625 1304 343.363 221.173 1299 339.467 221.322 1294 335.43 222.163 1294 331.54 223.538 1294 321.582 231.286 0 321.173 236.03 1265 319.998 240.698 1275 317.655 244.956 1270 319.052 248.588 1261 324.656 248.929 1256 328.891 248.557 1252 335.047 247.189 1256 335.694 243.162 1270 332.203 239.531 1261 330.184 235.161 0 328.921 230.565 0 316.919 258.538 1261 320.382 256.203 1252 324.126 254.708 1252 327.781 254.933 1252 331.083 253.979 1252 336.053 254.648 1256 341.122 256.094 1265 337.525 259.248 1256 333.771 261.2 1256 329.06 262.2 1256 324.355 261.966 1252 320.66 260.729 1252 318.508 258.539 1261 323.489 257.635 1252 328.324 257.3 1252 333.583 256.654 1256 339.428 256.488 1261 333.924 257.843 1256 328.514 258.668 1252 323.536 258.808 1252 298.411 233.329 1309 298.746 240.277 1299 299.689 246.798 1289 301.79 253.454 1284 304.64 259.654 1275 308.746 265.146 1265 313.427 269.501 1280 318.654 273.027 1275 324.551 275.32 1270 331.24 275.836 1275 338.58 274.429 0 345.119 271.487 0 350.781 267.159 1284 355.408 262.047 0 358.655 255.71 0 360.104 248.692 0 360.404 241.461 1314 359.949 234.24 1314 358.884 227.165 1319 311.678 231.757 1294 339.487 228.863 1289 326.649 245.201 1261 317.956 220.09 1280 313.864 218.869 1309 309.106 218.591 1309 304.517 219.671 1314 301.221 221.624 1319 329.699 218.586 1280 333.674 216.627 1304 338.745 215.374 1304 343.772 215.393 1309 347.884 216.45 1309;0;
1391186393.841 316.963 231.624 0 314.469 230.306 1294 311.407 230.05 1294 308.511 230.793 1294 306.402 232.338 1289 308.83 233.173 1289 311.617 233.311 1289 314.473 232.8 0 334.045 229.865 1284 336.168 227.987 1284 339.151 227.137 1289 342.213 227.31 1289 344.878 228.416 1294 342.606 229.717 1289 339.774 230.4 1284 336.729 230.462 1284 316.99 222.712 1275 313.273 221.58 1299 309.357 221.337 1304 305.678 222.148 1309 302.792 223.831 1309 302.94 226.286 1309 306.201 225.111 1304 309.778 224.486 1299 313.354 224.571 1294 317.205 225.2 1280 331.127 221.012 1289 334.807 219.186 1299 339.121 218.121 1299 343.202 218.156 1299 346.84 219.129 1299 347.247 221.663 1299 343.332 221.209 1294 339.428 221.357 1294 335.384 222.197 1299 331.486 223.574 1289 321.507 231.331 0 321.095 236.084 1261 319.916 240.76 1270 317.567 245.025 1265 318.965 248.664 1261 324.579 249.008 1256 328.822 248.637 1256 334.99 247.269 1261 335.64 243.235 1270 332.144 239.597 0 330.123 235.218 0 328.86 230.613 0 316.825 258.631 1261 320.294 256.294 1252 324.046 254.798 1243 327.708 255.025 1252 331.016 254.07 1252 335.995 254.743 1252 341.072 256.193 1265 337.468 259.352 1252 333.706 261.305 1256 328.986 262.306 1252 324.273 262.07 1252 320.572 260.828 1247 318.416 258.634 1256 323.406 257.729 1238 328.25 257.396 1252 333.52 256.751 1252 339.376 256.587 1256 333.86 257.943 1252 328.441 258.766 1252 323.453 258.905 1238 298.292 233.369 1304 298.625 240.33 1299 299.567 246.863 1284 301.669 253.533 1280 304.522 259.745 1275 308.633 265.249 1280 313.322 269.613 1270 318.556 273.149 1275 324.463 275.448 1265 331.165 275.968 1275 338.519 274.561 1284 345.071 271.616 0 350.745 267.283 0 355.382 262.163 0 358.638 255.815 0 360.093 248.785 0 360.396 241.541 1314 359.943 234.307 1314 358.879 227.219 1314 311.584 231.799 1294 339.446 228.912 1289 326.578 245.274 1256 317.878 220.114 1275 313.78 218.888 1304 309.013 218.609 1304 304.415 219.688 1314 301.113 221.644 1309 329.643 218.612 1294 333.627 216.65 1304 338.708 215.398 1304 343.744 215.418 1304 347.863 216.479 1309;0;
1391186393.927 316.695 231.542 1280 314.234 230.228 1280 311.181 229.98 1289 308.302 230.726 1294 306.217 232.27 1289 308.592 233.112 1289 311.366 233.245 0 314.22 232.735 0 333.915 229.823 1275 336.041 227.935 1280 339.031 227.088 1284 342.091 227.264 1289 344.74 228.393 1289 342.457 229.696 1284 339.609 230.375 1280 336.557 230.435 1275 316.86 222.798 1265 313.236 221.683 1289 309.427 221.435 1299 305.738 222.137 1304 302.814 223.731 1304 302.902 226.266 1309 306.162 225.172 1304 309.742 224.598 1294 313.262 224.676 1289 317.07 225.287 1265 331.106 221.103 1289 334.762 219.287 1294 339.039 218.218 1299 343.134 218.166 1299 346.767 219.078 1299 347.205 221.677 1304 343.284 221.272 1294 339.35 221.455 1294 335.317 222.298 1294 331.429 223.662 1284 321.289 231.305 0 320.771 236.056 1256 319.516 240.762 1265 317.153 245.123 1265 318.54 248.784 1261 324.063 249.127 1256 328.273 248.767 1261 334.426 247.454 1261 335.161 243.402 1270 331.794 239.665 0 329.849 235.242 0 328.641 230.615 0 316.313 259.064 1252 319.711 256.64 1256 323.421 255.091 1252 327.068 255.303 1252 330.408 254.374 1256 335.305 255.139 1256 340.262 256.73 1265 336.698 259.792 1252 332.964 261.698 1252 328.215 262.688 1247 323.531 262.455 1252 319.924 261.214 1256 317.996 259.029 1252 322.847 258.077 1252 327.57 257.726 1256 332.725 257.152 1256 338.481 257.094 1261 333.022 258.333 1256 327.741 259.097 1252 322.887 259.239 1252 297.861 233.292 1304 298.073 240.279 1294 298.935 246.898 1289 300.951 253.662 1289 303.728 259.989 1280 307.783 265.646 1270 312.407 270.12 1270 317.607 273.721 1261 323.518 276.043 1270 330.227 276.588 1265 337.619 275.209 1275 344.267 272.28 1275 350.039 267.906 0 354.755 262.726 1309 358.128 256.257 0 359.743 249.097 0 360.167 241.739 1309 359.823 234.375 1309 358.844 227.221 1314 311.351 231.73 1289 339.305 228.876 1284 326.116 245.386 1265 317.793 220.195 1265 313.788 218.983 1299 309.165 218.685 1304 304.586 219.615 1309 301.241 221.465 1314 329.641 218.694 1294 333.61 216.739 1299 338.624 215.481 1304 343.62 215.398 1309 347.72 216.392 1309;0;
